UTC Time at End of Hour,Demand (MW),Net Generation (MW)
2021-03-25,400991.0,288379.0
2021-03-26,400444.0,289032.0
2021-03-27,390279.0,279680.0
2021-03-28,384455.0,272177.0
2021-03-29,402543.0,319270.0
2021-03-30,403134.0,292267.0
2021-03-31,399381.0,306185.0
2021-04-01,406385.0,346264.0
2021-04-02,420299.0,316606.0
2021-04-03,423974.0,309882.0
2021-04-04,428706.0,309632.0
2021-04-05,432867.0,319643.0
2021-04-06,433560.0,336110.0
2021-04-07,418120.0,327413.0
2021-04-08,423585.0,330947.0
2021-04-09,432523.0,375377.0
2021-04-10,420541.0,309692.0
2021-04-11,418943.0,312506.0
2021-04-12,428309.0,327585.0
2021-04-13,425456.0,315594.0
2021-04-14,421364.0,308351.0
2021-04-15,413368.0,303109.0
2021-04-16,407344.0,295667.0
2021-04-17,396594.0,288300.0
2021-04-18,395908.0,276340.0
2021-04-19,399642.0,307464.0
2021-04-20,411168.0,299296.0
2021-04-21,413927.0,310682.0
2021-04-22,407521.0,291207.0
2021-04-23,404048.0,288467.0
2021-04-24,400795.0,333318.0
2021-04-25,403210.0,301755.0
2021-04-26,411873.0,318570.0
2021-04-27,393021.0,289472.0
2021-04-28,381699.0,266066.0
2021-04-29,393809.0,290883.0
2021-04-30,421175.0,305945.0
2021-05-01,430716.0,303431.0
2021-05-02,430129.0,289044.0
2021-05-03,428926.0,305932.0
2021-05-04,429745.0,308672.0
2021-05-05,446775.0,329270.0
2021-05-06,458936.0,352251.0
2021-05-07,469360.0,328592.0
2021-05-08,444265.0,307045.0
2021-05-09,432430.0,301337.0
2021-05-10,442052.0,312734.0
2021-05-11,443434.0,318471.0
2021-05-12,444857.0,329176.0
2021-05-13,461278.0,331873.0
2021-05-14,472834.0,341081.0
2021-05-15,468168.0,335545.0
2021-05-16,442576.0,314736.0
2021-05-17,442208.0,341651.0
2021-05-18,450074.0,318165.0
2021-05-19,474953.0,340619.0
2021-05-20,488088.0,328805.0
2021-05-21,474365.0,319489.0
2021-05-22,425436.0,285279.0
2021-05-23,412337.0,271231.0
2021-05-24,429925.0,304416.0
2021-05-25,451032.0,345259.0
2021-05-26,469419.0,354860.0
2021-05-27,469121.0,378741.0
2021-05-28,476137.0,361560.0
2021-05-29,475953.0,357533.0
2021-05-30,470827.0,354235.0
2021-05-31,480285.0,369397.0
2021-06-01,489233.0,385302.0
2021-06-02,502660.0,378193.0
2021-06-03,507937.0,384451.0
2021-06-04,515455.0,385845.0
2021-06-05,514823.0,388287.0
2021-06-06,505739.0,410150.0
2021-06-07,501771.0,375545.0
2021-06-08,498186.0,375623.0
2021-06-09,489295.0,383207.0
2021-06-10,508024.0,383020.0
2021-06-11,510532.0,381323.0
2021-06-12,515848.0,386426.0
2021-06-13,539377.0,400618.0
2021-06-14,572021.0,415352.0
2021-06-15,581993.0,452125.0
2021-06-16,581993.0,463874.0
2021-06-17,581993.0,494204.0
2021-06-18,581993.0,472780.0
2021-06-19,581993.0,460455.0
2021-06-20,581993.0,453188.0
2021-06-21,581993.0,468540.0
2021-06-22,580837.0,454167.0
2021-06-23,548451.0,440569.0
2021-06-24,526827.0,401318.0
2021-06-25,552524.0,417933.0
2021-06-26,543374.0,412218.0
2021-06-27,547050.0,422148.0
2021-06-28,570846.0,477035.0
2021-06-29,551500.0,429070.0
2021-06-30,544481.0,428168.0
2021-07-01,508736.0,419852.0
2021-07-02,512436.0,422731.0
2021-07-03,498427.0,413620.0
2021-07-04,474521.0,392184.0
2021-07-05,501786.0,397172.0
2021-07-06,523798.0,430741.0
2021-07-07,527567.0,442351.0
2021-07-08,547466.0,444900.0
2021-07-09,571476.0,461840.0
2021-07-10,564734.0,488874.0
2021-07-11,526471.0,433993.0
2021-07-12,537468.0,441462.0
2021-07-13,546224.0,463458.0
2021-07-14,529327.0,459960.0
2021-07-15,502140.0,442876.0
2021-07-16,496557.0,434128.0
2021-07-17,478028.0,429106.0
2021-07-18,488640.0,442084.0
2021-07-19,498486.0,446299.0
2021-07-20,519678.0,444967.0
2021-07-21,528453.0,466791.0
2021-07-22,518858.0,447860.0
2021-07-23,472107.0,436786.0
2021-07-24,403106.0,382552.0
2021-07-25,400569.0,377045.0
2021-07-26,417027.0,396639.0
2021-07-27,475728.0,445057.0
2021-07-28,490875.0,514349.0
2021-07-29,501797.0,460569.0
2021-07-30,482414.0,437680.0
2021-07-31,464215.0,431511.0
2021-08-01,475864.0,467921.0
2021-08-02,507481.0,459604.0
2021-08-03,524786.0,497934.0
2021-08-04,531098.0,449696.0
2021-08-05,538293.0,465740.0
2021-08-06,551229.0,472107.0
2021-08-07,529811.0,447290.0
2021-08-08,524194.0,425378.0
2021-08-09,507093.0,442287.0
2021-08-10,470315.0,434178.0
2021-08-11,463802.0,453109.0
2021-08-12,464884.0,449882.0
2021-08-13,468424.0,454303.0
2021-08-14,444287.0,458557.0
2021-08-15,447548.0,407012.0
2021-08-16,478645.0,439058.0
2021-08-17,468189.0,423298.0
2021-08-18,473658.0,419984.0
2021-08-19,448189.0,396409.0
2021-08-20,471584.0,410084.0
2021-08-21,465618.0,381988.0
2021-08-22,471580.0,379414.0
2021-08-23,482879.0,436657.0
2021-08-24,484635.0,423617.0
2021-08-25,507819.0,426414.0
2021-08-26,531481.0,469587.0
2021-08-27,532477.0,434133.0
2021-08-28,521363.0,435811.0
2021-08-29,505407.0,415719.0
2021-08-30,515522.0,435904.0
2021-08-31,499934.0,432532.0
2021-09-01,451030.0,400478.0
2021-09-02,449110.0,398912.0
2021-09-03,469871.0,441670.0
2021-09-04,479328.0,410604.0
2021-09-05,485306.0,450449.0
2021-09-06,478815.0,406368.0
2021-09-07,507494.0,442673.0
2021-09-08,513040.0,435192.0
2021-09-09,523588.0,438649.0
2021-09-10,523579.0,420405.0
2021-09-11,523187.0,414801.0
2021-09-12,506372.0,405681.0
2021-09-13,513890.0,405942.0
2021-09-14,515979.0,421878.0
2021-09-15,499606.0,438233.0
2021-09-16,478892.0,400042.0
2021-09-17,473405.0,416556.0
2021-09-18,459271.0,403862.0
2021-09-19,446482.0,372945.0
2021-09-20,443635.0,387813.0
2021-09-21,432931.0,405124.0
2021-09-22,435630.0,395639.0
2021-09-23,447890.0,432918.0
2021-09-24,423354.0,382160.0
2021-09-25,413544.0,369755.0
2021-09-26,401453.0,378945.0
2021-09-27,385704.0,336103.0
2021-09-28,403374.0,347362.0
2021-09-29,404109.0,341846.0
2021-09-30,385978.0,332108.0
2021-10-01,376901.0,337230.0
2021-10-02,370213.0,334382.0
2021-10-03,377667.0,333144.0
2021-10-04,401685.0,390203.0
2021-10-05,404437.0,354634.0
2021-10-06,386614.0,332551.0
2021-10-07,392949.0,384811.0
2021-10-08,391804.0,359254.0
2021-10-09,388473.0,328803.0
2021-10-10,450991.0,381827.0
2021-10-11,446854.0,386431.0
2021-10-12,356104.0,306627.0
2021-10-13,339254.0,282345.0
2021-10-14,334821.0,271307.0
2021-10-15,339106.0,289814.0
2021-10-16,341803.0,316605.0
2021-10-17,351629.0,292839.0
2021-10-18,358583.0,306065.0
2021-10-19,362384.0,344064.0
2021-10-20,358661.0,306273.0
2021-10-21,355984.0,296529.0
2021-10-22,359497.0,290364.0
2021-10-23,350515.0,288806.0
2021-10-24,343170.0,285838.0
2021-10-25,355840.0,295450.0
2021-10-26,371327.0,300283.0
2021-10-27,356839.0,310847.0
2021-10-28,359270.0,309317.0
2021-10-29,368796.0,340186.0
2021-10-30,363171.0,299962.0
2021-10-31,358741.0,297759.0
2021-11-01,362817.0,285787.0
2021-11-02,364688.0,292632.0
2021-11-03,363050.0,343033.0
2021-11-04,366619.0,314994.0
2021-11-05,367654.0,316229.0
2021-11-06,358866.0,301229.0
2021-11-07,348914.0,282582.0
2021-11-08,354464.0,282388.0
2021-11-09,354217.0,262517.0
2021-11-10,350894.0,260687.0
2021-11-11,348497.0,279091.0
2021-11-12,352710.0,289314.0
2021-11-13,346610.0,294218.0
2021-11-14,340956.0,293214.0
2021-11-15,364176.0,304857.0
2021-11-16,350795.0,292474.0
2021-11-17,345930.0,285434.0
2021-11-18,344849.0,280483.0
2021-11-19,349767.0,294371.0
2021-11-20,342357.0,282181.0
2021-11-21,338123.0,277453.0
2021-11-22,346430.0,323034.0
2021-11-23,354450.0,300987.0
2021-11-24,350050.0,289672.0
2021-11-25,344431.0,300585.0
2021-11-26,334071.0,283444.0
2021-11-27,335805.0,291230.0
2021-11-28,335881.0,287005.0
2021-11-29,347493.0,329373.0
2021-11-30,349979.0,282342.0
2021-12-01,350060.0,286948.0
2021-12-02,354097.0,305667.0
2021-12-03,355299.0,309649.0
2021-12-04,347327.0,299769.0
2021-12-05,346858.0,341911.0
2021-12-06,354576.0,286320.0
2021-12-07,358429.0,299892.0
2021-12-08,359001.0,300883.0
2021-12-09,359511.0,311893.0
2021-12-10,358416.0,286159.0
2021-12-11,357279.0,305671.0
2021-12-12,358631.0,310769.0
2021-12-13,366121.0,324682.0
2021-12-14,360796.0,328010.0
2021-12-15,357396.0,324939.0
2021-12-16,373663.0,300781.0
2021-12-17,373493.0,313037.0
2021-12-18,370865.0,314991.0
2021-12-19,346423.0,323487.0
2021-12-20,368452.0,330347.0
2021-12-21,370048.0,327249.0
2021-12-22,364889.0,327738.0
2021-12-23,356823.0,326343.0
2021-12-24,359582.0,326912.0
2021-12-25,346874.0,314295.0
2021-12-26,338475.0,314921.0
2021-12-27,364058.0,354771.0
2021-12-28,376847.0,400893.0
2021-12-29,373003.0,363267.0
2021-12-30,372929.0,360922.0
2021-12-31,365877.0,377365.0
2022-01-01,353922.0,328786.0
2022-01-02,373482.0,323323.0
2022-01-03,381952.0,318132.0
2022-01-04,380720.0,320910.0
2022-01-05,373943.0,329862.0
2022-01-06,368190.0,338520.0
2022-01-07,365669.0,329738.0
2022-01-08,353469.0,313942.0
2022-01-09,350983.0,305549.0
2022-01-10,356215.0,299493.0
2022-01-11,359863.0,299936.0
2022-01-12,363121.0,297118.0
2022-01-13,362539.0,309108.0
2022-01-14,357089.0,317070.0
2022-01-15,352848.0,309616.0
2022-01-16,350337.0,304795.0
2022-01-17,355315.0,302996.0
2022-01-18,359727.0,348098.0
2022-01-19,355619.0,308471.0
2022-01-20,356441.0,294491.0
2022-01-21,365321.0,303922.0
2022-01-22,359652.0,308673.0
2022-01-23,348669.0,285449.0
2022-01-24,357474.0,304700.0
2022-01-25,358659.0,326233.0
2022-01-26,362736.0,309753.0
2022-01-27,366201.0,307859.0
2022-01-28,368671.0,303070.0
2022-01-29,360042.0,287845.0
2022-01-30,344470.0,296364.0
2022-01-31,359725.0,282010.0
2022-02-01,367484.0,280969.0
2022-02-02,364267.0,289960.0
2022-02-03,391118.0,305774.0
2022-02-04,394659.0,291269.0
2022-02-05,376355.0,279601.0
2022-02-06,362738.0,281740.0
2022-02-07,357358.0,276801.0
2022-02-08,361026.0,304254.0
2022-02-09,354623.0,300067.0
2022-02-10,350603.0,330906.0
2022-02-11,351375.0,314010.0
2022-02-12,342219.0,300045.0
2022-02-13,340866.0,292143.0
2022-02-14,346669.0,306074.0
2022-02-15,350337.0,320867.0
2022-02-16,350806.0,314723.0
2022-02-17,359094.0,301430.0
2022-02-18,366908.0,306281.0
2022-02-19,351236.0,290392.0
2022-02-20,342242.0,287597.0
2022-02-21,344193.0,339108.0
2022-02-22,355196.0,330509.0
2022-02-23,364308.0,330825.0
2022-02-24,381151.0,333793.0
2022-02-25,373263.0,330341.0
2022-02-26,359878.0,323257.0
2022-02-27,349183.0,329883.0
2022-02-28,352426.0,260976.0
2022-03-01,349331.0,278356.0
2022-03-02,347375.0,294921.0
2022-03-03,348954.0,299434.0
2022-03-04,349769.0,347186.0
2022-03-05,281501.0,110820.0
2022-03-06,80672.0,0.0
