UTC Time at End of Hour,Demand (MW),Net Generation (MW)
2017-08-06,992161.0,990313.0
2017-08-07,1023484.0,949628.0
2017-08-08,1032111.0,1050263.0
2017-08-09,1059364.0,1123589.0
2017-08-10,1136850.0,1219657.0
2017-08-11,1078395.0,1180280.0
2017-08-12,1015634.0,1144012.0
2017-08-13,975979.0,1108091.0
2017-08-14,990800.0,1119410.0
2017-08-15,989030.0,1016130.0
2017-08-16,991259.0,1056032.0
2017-08-17,1020101.0,1130596.0
2017-08-18,1030845.0,1135883.0
2017-08-19,1002340.0,1112499.0
2017-08-20,967822.0,1044497.0
2017-08-21,1005444.0,1061964.0
2017-08-22,1039294.0,1098178.0
2017-08-23,1050723.0,1148213.0
2017-08-24,1019981.0,1133574.0
2017-08-25,1004290.0,1075547.0
2017-08-26,995107.0,1047629.0
2017-08-27,997471.0,1054588.0
2017-08-28,1068539.0,1112866.0
2017-08-29,1101750.0,1174957.0
2017-08-30,1083239.0,1222937.0
2017-08-31,1060437.0,1223236.0
2017-09-01,1037919.0,1188221.0
2017-09-02,1008853.0,1152708.0
2017-09-03,1007299.0,1120550.0
2017-09-04,1010789.0,1114397.0
2017-09-05,1042171.0,1158393.0
2017-09-06,1031658.0,1167452.0
2017-09-07,1026492.0,1164443.0
2017-09-08,1008421.0,1152147.0
2017-09-09,948007.0,1082994.0
2017-09-10,931979.0,1059390.0
2017-09-11,994184.0,1133839.0
2017-09-12,1028899.0,1163396.0
2017-09-13,1007845.0,1146553.0
2017-09-14,968812.0,1077343.0
2017-09-15,923312.0,1025400.0
2017-09-16,863327.0,967613.0
2017-09-17,832492.0,939363.0
2017-09-18,894515.0,1012532.0
2017-09-19,922150.0,1054535.0
2017-09-20,903478.0,1038754.0
2017-09-21,900223.0,1025858.0
2017-09-22,888503.0,984149.0
2017-09-23,829122.0,919960.0
2017-09-24,803598.0,898564.0
2017-09-25,846262.0,983503.0
2017-09-26,872724.0,1015143.0
2017-09-27,881196.0,1040975.0
2017-09-28,891907.0,1062327.0
2017-09-29,884646.0,1057256.0
2017-09-30,840413.0,993617.0
2017-10-01,825730.0,961851.0
2017-10-02,872752.0,1030710.0
2017-10-03,894091.0,1044227.0
2017-10-04,894045.0,1041564.0
2017-10-05,887505.0,1032213.0
2017-10-06,933918.0,1138367.0
2017-10-07,834851.0,1001644.0
2017-10-08,821525.0,943758.0
2017-10-09,880926.0,1011114.0
2017-10-10,898403.0,1042145.0
2017-10-11,903162.0,1067423.0
2017-10-12,912914.0,1074988.0
2017-10-13,912009.0,1077844.0
2017-10-14,886751.0,1019535.0
2017-10-15,849739.0,951906.0
2017-10-16,884797.0,1008885.0
2017-10-17,901191.0,1036972.0
2017-10-18,901076.0,1033338.0
2017-10-19,916189.0,1051774.0
2017-10-20,906783.0,1024788.0
2017-10-21,885496.0,985383.0
2017-10-22,849311.0,983035.0
2017-10-23,875960.0,1023527.0
2017-10-24,894434.0,1043825.0
2017-10-25,893913.0,1052671.0
2017-10-26,883370.0,1029299.0
2017-10-27,889646.0,1032146.0
2017-10-28,809689.0,942676.0
2017-10-29,824957.0,958649.0
2017-10-30,889579.0,1025191.0
2017-10-31,938870.0,1066140.0
2017-11-01,915138.0,1039738.0
2017-11-02,922000.0,1042715.0
2017-11-03,952928.0,1059550.0
2017-11-04,942855.0,1043100.0
2017-11-05,922384.0,978327.0
2017-11-06,972944.0,1046479.0
2017-11-07,1013662.0,1103591.0
2017-11-08,1004541.0,1099460.0
2017-11-09,981579.0,1109821.0
2017-11-10,957347.0,1072411.0
2017-11-11,918767.0,1012376.0
2017-11-12,891918.0,1007280.0
2017-11-13,927539.0,1068514.0
2017-11-14,948276.0,1080703.0
2017-11-15,952703.0,1095320.0
2017-11-16,968601.0,1103784.0
2017-11-17,972437.0,1110664.0
2017-11-18,943021.0,1067823.0
2017-11-19,945118.0,1080576.0
2017-11-20,963241.0,1109361.0
2017-11-21,962960.0,1127766.0
2017-11-22,928227.0,1104468.0
2017-11-23,872626.0,1068051.0
2017-11-24,843524.0,1020464.0
2017-11-25,893621.0,1070538.0
2017-11-26,888151.0,1073373.0
2017-11-27,942231.0,1136627.0
2017-11-28,984782.0,1148697.0
2017-11-29,1003030.0,1194196.0
2017-11-30,1006696.0,1176551.0
2017-12-01,1004490.0,1170968.0
2017-12-02,968661.0,1147313.0
2017-12-03,951383.0,1126754.0
2017-12-04,1021018.0,1181846.0
2017-12-05,1067368.0,1227563.0
2017-12-06,1069042.0,1228642.0
2017-12-07,1082329.0,1263829.0
2017-12-08,1039367.0,1213801.0
2017-12-09,1049457.0,1238089.0
2017-12-10,1029344.0,1200970.0
2017-12-11,1071483.0,1249862.0
2017-12-12,1094506.0,1265191.0
2017-12-13,1085753.0,1239647.0
2017-12-14,1210514.72,1381677.0
2017-12-15,1093598.0,1285448.0
2017-12-16,1043541.0,1243603.0
2017-12-17,1020321.0,1198709.0
2017-12-18,992286.0,1196606.0
2017-12-19,1046079.0,1252743.0
2017-12-20,1057164.0,1249243.0
2017-12-21,1185842.0,1355597.0
2017-12-22,1189729.0,1376267.0
2017-12-23,1084925.0,1271557.0
2017-12-24,1115678.0,1311377.0
2017-12-25,1076036.0,1270853.0
2017-12-26,1152429.0,1344106.0
2017-12-27,1129054.0,1323764.0
2017-12-28,1093916.0,1294866.0
2017-12-29,1058869.0,1255146.0
2017-12-30,1011346.0,1194926.0
2017-12-31,1022147.0,1175856.0
2018-01-01,1048507.0,1209445.0
2018-01-02,1096102.0,1289652.0
2018-01-03,1109276.0,1319639.0
2018-01-04,1151237.0,1361883.0
2018-01-05,1057715.0,1265619.0
2018-01-06,1006281.0,1236394.0
2018-01-07,989358.0,1205643.0
2018-01-08,1031253.0,1254804.0
2018-01-09,1032946.0,1251249.0
2018-01-10,1098657.0,1335131.0
2018-01-11,1049749.0,1279379.0
2018-01-12,1035040.0,1274459.0
2018-01-13,984114.0,1219462.0
2018-01-14,957106.0,1190105.0
2018-01-15,1005882.0,1231623.0
2018-01-16,1038003.0,1267547.0
2018-01-17,1028491.0,1263053.0
2018-01-18,1082659.0,1325102.0
2018-01-19,1035510.0,1274408.0
2018-01-20,1007953.0,1235826.0
2018-01-21,1002352.0,1218833.0
2018-01-22,1052521.0,1283754.0
2018-01-23,1071320.0,1293526.0
2018-01-24,1055212.0,1283132.0
2018-01-25,1056647.0,1284698.0
2018-01-26,1066894.0,1311534.0
2018-01-27,1027091.0,1260312.0
2018-01-28,961514.0,1177225.0
2018-01-29,984283.0,1197763.0
2018-01-30,1006166.0,1248147.0
2018-01-31,1030673.0,1246425.0
2018-02-01,1031864.0,1243148.0
2018-02-02,1004364.0,1248275.0
2018-02-03,930964.0,1194590.0
2018-02-04,918582.0,1171030.0
2018-02-05,954964.0,1223294.0
2018-02-06,994734.0,1236140.0
2018-02-07,992947.0,1240193.0
2018-02-08,972569.0,1229915.0
2018-02-09,990210.0,1232290.0
2018-02-10,1005554.0,1215759.0
2018-02-11,1011478.0,1230719.0
2018-02-12,1058429.0,1272968.0
2018-02-13,1083317.0,1306982.0
2018-02-14,1033451.0,1289997.0
2018-02-15,1026866.0,1263816.0
2018-02-16,1038415.0,1288811.0
2018-02-17,983081.0,1226729.0
2018-02-18,976003.0,1174807.0
2018-02-19,1085191.0,1287189.0
2018-02-20,1158538.0,1349068.0
2018-02-21,1153642.0,1352966.0
2018-02-22,1086350.0,1278108.0
2018-02-23,1145981.0,1355093.0
2018-02-24,1088467.0,1310322.0
2018-02-25,1027332.0,1250093.0
2018-02-26,1068663.0,1283933.0
2018-02-27,1068987.0,1302440.0
2018-02-28,1050375.0,1286116.0
2018-03-01,1040100.0,1282734.0
2018-03-02,1033891.0,1267765.0
2018-03-03,991410.0,1190646.0
2018-03-04,975382.0,1128792.0
2018-03-05,1025621.0,1218674.0
2018-03-06,987234.0,1188593.0
2018-03-07,1015034.0,1242521.0
2018-03-08,1001774.0,1224525.0
2018-03-09,980746.0,1215874.0
2018-03-10,956113.0,1191649.0
2018-03-11,915917.0,1092196.0
2018-03-12,929321.0,1096383.0
2018-03-13,927630.0,1164812.0
2018-03-14,954395.0,1172160.0
2018-03-15,963849.0,1152868.0
2018-03-16,959569.0,1171275.0
2018-03-17,928739.0,1130737.0
2018-03-18,910409.0,1109908.0
2018-03-19,1017847.0,1257462.0
2018-03-20,962896.0,1174184.0
2018-03-21,943718.0,1159132.0
2018-03-22,944522.0,1162430.0
2018-03-23,979525.0,1159294.0
2018-03-24,946291.0,1110121.0
2018-03-25,917367.0,1066869.0
2018-03-26,965204.0,1138960.0
2018-03-27,977772.0,1172548.0
2018-03-28,948449.0,1146226.0
2018-03-29,942216.0,1128302.0
2018-03-30,915001.0,1115601.0
2018-03-31,936707.0,1133989.0
2018-04-01,870146.0,1045642.0
2018-04-02,937817.0,1134869.0
2018-04-03,956727.0,1130471.0
2018-04-04,940318.0,1122951.0
2018-04-05,926179.0,1105680.0
2018-04-06,924101.0,1140173.0
2018-04-07,882742.0,1089107.0
2018-04-08,872616.0,1082508.0
2018-04-09,901192.0,1127574.0
2018-04-10,893704.0,1103570.0
2018-04-11,909338.0,1117405.0
2018-04-12,939239.0,1138319.0
2018-04-13,940782.0,1145754.0
2018-04-14,884853.0,1084079.0
2018-04-15,850649.0,1002279.0
2018-04-16,918490.0,1132353.0
2018-04-17,941219.0,1170825.0
2018-04-18,922843.0,1123004.0
2018-04-19,907203.0,1091427.0
2018-04-20,888143.0,1072086.0
2018-04-21,858088.0,1064454.0
2018-04-22,848453.0,1041829.0
2018-04-23,889684.0,1104439.0
2018-04-24,900468.0,1094608.0
2018-04-25,891338.0,1071395.0
2018-04-26,894583.0,1087185.0
2018-04-27,900588.0,1083727.0
2018-04-28,864674.0,1072850.0
2018-04-29,837775.0,1015762.0
2018-04-30,884491.0,1068849.0
2018-05-01,893162.0,1074840.0
2018-05-02,884239.0,1046292.0
2018-05-03,879063.0,1053770.0
2018-05-04,888489.0,1109739.0
2018-05-05,855455.0,1080205.0
2018-05-06,836942.0,1030294.0
2018-05-07,894050.0,1100253.0
2018-05-08,927023.0,1130247.0
2018-05-09,935627.0,1142924.0
2018-05-10,933657.0,1147906.0
2018-05-11,915641.0,1118313.0
2018-05-12,844933.0,1025507.0
2018-05-13,812421.0,948977.0
2018-05-14,866707.0,1040744.0
2018-05-15,900121.0,1101606.0
2018-05-16,907926.0,1136126.0
2018-05-17,909935.0,1136081.0
2018-05-18,903943.0,1100224.0
2018-05-19,862365.0,1032249.0
2018-05-20,843669.0,1009518.0
2018-05-21,894116.0,1081689.0
2018-05-22,923094.0,1104177.0
2018-05-23,941070.0,1127125.0
2018-05-24,943731.0,1163018.0
2018-05-25,948157.0,1161090.0
2018-05-26,893349.0,1095341.0
2018-05-27,853518.0,1048571.0
2018-05-28,862311.0,1075975.0
2018-05-29,909231.0,1154829.0
2018-05-30,946765.0,1178903.0
2018-05-31,953390.0,1166887.0
2018-06-01,938756.0,1155800.0
2018-06-02,862660.0,1056003.0
2018-06-03,892815.0,1112323.0
2018-06-04,963271.0,1217935.0
2018-06-05,1010649.0,1251695.0
2018-06-06,1069860.0,1289724.0
2018-06-07,1079555.0,1283180.0
2018-06-08,1005119.0,1201678.0
2018-06-09,968936.0,1148800.0
2018-06-10,934055.0,1104895.0
2018-06-11,963751.0,1140067.0
2018-06-12,1060267.0,1270301.0
2018-06-13,1023731.0,1248216.0
2018-06-14,1041693.0,1211568.0
2018-06-15,1022147.0,1246940.0
2018-06-16,971382.0,1189787.0
2018-06-17,922171.0,1099909.0
2018-06-18,952660.0,1163923.0
2018-06-19,989358.0,1216632.0
2018-06-20,1022519.0,1249856.0
2018-06-21,1042531.0,1284564.0
2018-06-22,1034898.0,1245567.0
2018-06-23,983924.0,1176072.0
2018-06-24,956359.0,1101142.0
2018-06-25,1017283.0,1203489.0
2018-06-26,1051393.0,1251051.0
2018-06-27,1083355.0,1257810.0
2018-06-28,1091956.0,1296507.0
2018-06-29,1057848.0,1245355.0
2018-06-30,983897.0,1107338.0
2018-07-01,998530.0,1021156.0
2018-07-02,1098562.0,1084649.0
2018-07-03,1112616.0,1081604.0
2018-07-04,1065947.0,1013425.0
2018-07-05,1095476.0,1021562.0
2018-07-06,1151620.0,1098986.0
2018-07-07,1149977.0,1111441.0
2018-07-08,1123976.0,1049043.0
2018-07-09,1176375.0,1104790.0
2018-07-10,1188183.0,1171752.0
2018-07-11,1187558.0,1114711.0
2018-07-12,1194085.0,1098889.0
2018-07-13,1195773.0,1093679.0
2018-07-14,1172626.0,1096188.0
2018-07-15,1131985.0,1052308.0
2018-07-16,1175741.0,1091759.0
2018-07-17,1210514.72,1162288.0
2018-07-18,1208514.0,1164790.0
2018-07-19,1206354.0,1150118.0
2018-07-20,1173025.0,1144741.0
2018-07-21,1131043.0,1081232.0
2018-07-22,1084816.0,1028885.0
2018-07-23,1148757.0,1066749.0
2018-07-24,1193226.0,1102480.0
2018-07-25,1210514.72,1104858.0
2018-07-26,1203413.0,1115593.0
2018-07-27,1144081.0,1062472.0
2018-07-28,1135960.0,1063083.0
2018-07-29,1107393.0,1013546.0
2018-07-30,1148145.0,1058802.0
2018-07-31,1191344.0,1076745.0
2018-08-01,1210514.72,1092668.0
2018-08-02,1198393.0,1084316.0
2018-08-03,1165979.0,1074481.0
2018-08-04,1115975.0,1004677.0
2018-08-05,1097915.0,963761.0
2018-08-06,1150396.0,995715.0
2018-08-07,1181498.0,1047071.0
2018-08-08,1206565.0,1065906.0
2018-08-09,1210514.72,1055548.0
2018-08-10,1210514.72,1100920.0
2018-08-11,1186818.0,1062634.0
2018-08-12,1115047.0,992947.0
2018-08-13,1140861.0,978287.0
2018-08-14,1186640.0,992739.0
2018-08-15,1181330.0,1007129.0
2018-08-16,1178966.0,1017734.0
2018-08-17,1171395.0,1033249.0
2018-08-18,1121627.0,983236.0
2018-08-19,1078197.0,919316.0
2018-08-20,1120373.0,966192.0
2018-08-21,1140814.0,1008630.0
2018-08-22,1199168.0,1083036.0
2018-08-23,1124071.0,1054726.0
2018-08-24,1114554.0,1054363.0
2018-08-25,1072480.0,1009870.0
2018-08-26,1054671.0,962431.0
2018-08-27,1084879.0,1003209.0
2018-08-28,1085050.0,980461.0
2018-08-29,1091320.0,976709.0
2018-08-30,1113026.0,1002209.0
2018-08-31,1100851.0,954431.0
2018-09-01,1031320.0,916746.0
2018-09-02,1000766.0,890462.0
2018-09-03,1018156.0,899840.0
2018-09-04,1061335.0,942216.0
2018-09-05,1085435.0,943404.0
2018-09-06,1089245.0,935419.0
2018-09-07,1096363.0,949930.0
2018-09-08,1063061.0,919949.0
2018-09-09,1034149.0,899934.0
2018-09-10,1071949.0,932798.0
2018-09-11,1080154.0,947656.0
2018-09-12,1072166.0,932493.0
2018-09-13,1067086.0,914260.0
2018-09-14,1057294.0,934423.0
2018-09-15,1027974.0,873205.0
2018-09-16,1017992.0,865919.0
2018-09-17,1057306.0,904349.0
2018-09-18,1063122.0,899673.0
2018-09-19,1056069.0,902956.0
2018-09-20,1032373.0,880824.0
2018-09-21,1024823.0,882459.0
2018-09-22,998243.0,868020.0
2018-09-23,990235.0,873064.0
2018-09-24,1027764.0,913164.0
2018-09-25,978129.0,855900.0
2018-09-26,1013287.0,883756.0
2018-09-27,1062173.0,941463.0
2018-09-28,1022473.0,901693.0
2018-09-29,879033.0,763757.0
2018-09-30,971269.0,850043.0
2018-10-01,1001247.0,870945.0
2018-10-02,1015682.0,872551.0
2018-10-03,1027318.0,870336.0
2018-10-04,1011115.0,960160.0
2018-10-05,1001498.0,1043484.0
2018-10-06,963322.0,792674.0
2018-10-07,939443.0,762989.0
2018-10-08,981002.0,816717.0
2018-10-09,998325.0,818829.0
2018-10-10,1003143.0,930198.0
2018-10-11,998924.0,804453.0
2018-10-12,993997.0,826254.0
2018-10-13,948688.0,780510.0
2018-10-14,952731.0,746532.0
2018-10-15,1004850.0,805124.0
2018-10-16,1001591.0,807080.0
2018-10-17,992197.0,805218.0
2018-10-18,992143.0,819380.0
2018-10-19,987192.0,822168.0
2018-10-20,954481.0,771966.0
2018-10-21,939022.0,783295.0
2018-10-22,976501.0,822322.0
2018-10-23,999183.0,844673.0
2018-10-24,951941.0,802001.0
2018-10-25,989073.0,848079.0
2018-10-26,982127.0,866796.0
2018-10-27,944991.0,833451.0
2018-10-28,927596.0,795991.0
2018-10-29,980288.0,862358.0
2018-10-30,1012832.0,891052.0
2018-10-31,1017723.0,898234.0
2018-11-01,997151.0,911530.0
2018-11-02,989188.0,909467.0
2018-11-03,960732.0,907361.0
2018-11-04,955493.0,903032.0
2018-11-05,990019.0,905819.0
2018-11-06,1022976.0,942503.0
2018-11-07,1040513.0,926815.0
2018-11-08,1070180.0,924099.0
2018-11-09,1090762.0,925642.0
2018-11-10,1048457.0,909526.0
2018-11-11,1040958.0,887144.0
2018-11-12,1088150.0,934049.0
2018-11-13,1109427.0,1099227.0
2018-11-14,1091164.0,966415.0
2018-11-15,1071156.0,966166.0
2018-11-16,1049921.0,984809.0
2018-11-17,944303.0,846751.0
2018-11-18,1046479.0,943832.0
2018-11-19,1083091.0,946151.0
2018-11-20,1102701.0,957371.0
2018-11-21,1090477.0,946725.0
2018-11-22,1050054.0,912862.0
2018-11-23,1010763.0,908022.0
2018-11-24,1034484.0,914168.0
2018-11-25,1041342.0,891414.0
2018-11-26,1084871.0,928214.0
2018-11-27,1081565.0,936148.0
2018-11-28,1065901.0,918950.0
2018-11-29,1067833.0,913531.0
2018-11-30,1032255.0,907765.0
2018-12-01,1072456.0,924828.0
2018-12-02,1067353.0,905933.0
2018-12-03,1128485.0,957139.0
2018-12-04,1167300.0,1014921.0
2018-12-05,1179813.0,1026281.0
2018-12-06,1189567.0,1024983.0
2018-12-07,1193544.0,1035436.0
2018-12-08,1111423.0,1013417.0
2018-12-09,1063378.0,991840.0
2018-12-10,1096225.0,1050651.0
2018-12-11,1098461.0,1050131.0
2018-12-12,1047946.0,1038632.0
2018-12-13,1092225.0,1071987.0
2018-12-14,1085880.0,1063492.0
2018-12-15,1045665.0,1024010.0
2018-12-16,1018920.0,993615.0
2018-12-17,1043063.0,1014021.0
2018-12-18,1058487.0,1031881.0
2018-12-19,1116205.0,1139929.0
2018-12-20,1042966.0,1013591.0
2018-12-21,1078331.0,1060690.0
2018-12-22,1075556.0,1216019.0
2018-12-23,1054799.0,1095715.0
2018-12-24,1040861.0,1046063.0
2018-12-25,970163.0,914048.0
2018-12-26,1081010.0,1012657.0
2018-12-27,1167953.0,1097582.0
2018-12-28,1117421.0,1048889.0
2018-12-29,1082120.0,1056556.0
2018-12-30,1033597.0,1019911.0
2018-12-31,1090447.0,1046497.0
2019-01-01,1094278.0,996843.0
2019-01-02,1114068.0,1042715.0
2019-01-03,1112428.0,1092631.0
2019-01-04,1080012.0,1090625.0
2019-01-05,1045370.0,1060390.0
2019-01-06,1014958.0,1037592.0
2019-01-07,1080839.0,1142951.0
2019-01-08,1113138.0,1162938.0
2019-01-09,1089471.0,1086158.0
2019-01-10,1053508.0,1058684.0
2019-01-11,1058820.0,1063297.0
2019-01-12,1048198.0,1039871.0
2019-01-13,1047763.0,1031547.0
2019-01-14,1109748.0,1171594.0
2019-01-15,1139214.0,1097345.0
2019-01-16,1120924.0,1053976.0
2019-01-17,1087932.0,1052779.0
2019-01-18,1073948.0,1032435.0
2019-01-19,1036107.0,1001344.0
2019-01-20,1009988.0,972474.0
2019-01-21,1063618.0,1007082.0
2019-01-22,1111516.0,1075511.0
2019-01-23,1099654.0,1091208.0
2019-01-24,1074083.0,1041831.0
2019-01-25,1082002.0,1058437.0
2019-01-26,1054604.0,1019489.0
2019-01-27,1024934.0,999703.0
2019-01-28,1070202.0,1057652.0
2019-01-29,1104147.0,1123598.0
2019-01-30,1110458.0,1078546.0
2019-01-31,1080638.0,1024383.0
2019-02-01,1048797.0,1008863.0
2019-02-02,1002887.0,1027763.0
2019-02-03,1001737.0,957373.0
2019-02-04,1106242.0,1077370.0
2019-02-05,1173015.0,1042395.0
2019-02-06,1187224.0,1019187.0
2019-02-07,1210514.72,1051735.0
2019-02-08,1199918.0,1064412.0
2019-02-09,1155310.0,1041323.0
2019-02-10,1151428.0,1014987.0
2019-02-11,1179758.0,1043515.0
2019-02-12,1156433.0,1063587.0
2019-02-13,1079877.0,972955.0
2019-02-14,1122652.0,1006997.0
2019-02-15,1111113.0,1024147.0
2019-02-16,1069241.0,950984.0
2019-02-17,1067070.0,990214.0
2019-02-18,1127484.0,986186.0
2019-02-19,1158999.0,1040952.0
2019-02-20,1153024.0,1074127.0
2019-02-21,1147140.0,1102326.0
2019-02-22,1158470.0,1120923.0
2019-02-23,1112098.0,1081693.0
2019-02-24,1076301.0,1007841.0
2019-02-25,1122932.0,1029285.0
2019-02-26,1135779.0,1014133.0
2019-02-27,1154863.0,1107993.0
2019-02-28,1123280.0,987842.0
2019-03-01,1097204.0,968679.0
2019-03-02,1070344.0,957966.0
2019-03-03,1078567.0,942695.0
2019-03-04,1133300.0,999995.0
2019-03-05,1134443.0,1026071.0
2019-03-06,1117777.0,1028884.0
2019-03-07,1106957.0,1040330.0
2019-03-08,1090919.0,1010869.0
2019-03-09,1071470.0,991382.0
2019-03-10,1039219.0,924931.0
2019-03-11,1064129.0,952843.0
2019-03-12,1053352.0,983722.0
2019-03-13,1056502.0,972042.0
2019-03-14,1050694.0,956170.0
2019-03-15,1024928.0,961362.0
2019-03-16,964909.0,908197.0
2019-03-17,936866.0,858496.0
2019-03-18,962650.0,908145.0
2019-03-19,962186.0,943333.0
2019-03-20,949630.0,991387.0
2019-03-21,898112.0,895375.0
2019-03-22,954152.0,939104.0
2019-03-23,921066.0,915967.0
2019-03-24,905533.0,877042.0
2019-03-25,940729.0,924566.0
2019-03-26,964812.0,965410.0
2019-03-27,956571.0,950673.0
2019-03-28,953261.0,935623.0
2019-03-29,948062.0,924660.0
2019-03-30,917886.0,897568.0
2019-03-31,879982.0,858062.0
2019-04-01,911504.0,959808.0
2019-04-02,917721.0,913375.0
2019-04-03,915042.0,917458.0
2019-04-04,922728.0,948294.0
2019-04-05,912598.0,900646.0
2019-04-06,901299.0,896016.0
2019-04-07,882562.0,891873.0
2019-04-08,924743.0,965299.0
2019-04-09,940984.0,988617.0
2019-04-10,956254.0,963330.0
2019-04-11,973750.0,987050.0
2019-04-12,953116.0,951744.0
2019-04-13,911583.0,893578.0
2019-04-14,906172.0,887963.0
2019-04-15,946113.0,942453.0
2019-04-16,939587.0,969650.0
2019-04-17,916738.0,962249.0
2019-04-18,905701.0,966435.0
2019-04-19,895457.0,957038.0
2019-04-20,872667.0,885010.0
2019-04-21,853900.0,841395.0
2019-04-22,893767.0,909027.0
2019-04-23,916005.0,984640.0
2019-04-24,916275.0,992055.0
2019-04-25,931009.0,1021185.0
2019-04-26,928777.0,1024207.0
2019-04-27,894985.0,974800.0
2019-04-28,888206.0,952693.0
2019-04-29,924635.0,1005391.0
2019-04-30,934483.0,994667.0
2019-05-01,931371.0,966616.0
2019-05-02,925626.0,962947.0
2019-05-03,919491.0,948968.0
2019-05-04,876463.0,891096.0
2019-05-05,863425.0,859748.0
2019-05-06,905789.0,918701.0
2019-05-07,926348.0,923433.0
2019-05-08,935050.0,939061.0
2019-05-09,945733.0,965165.0
2019-05-10,935021.0,988870.0
2019-05-11,901416.0,938226.0
2019-05-12,878674.0,921357.0
2019-05-13,927262.0,963672.0
2019-05-14,960681.0,2079611.0
2019-05-15,957887.0,1025408.0
2019-05-16,943784.0,1007006.0
2019-05-17,925409.0,986820.0
2019-05-18,868637.0,931852.0
2019-05-19,849166.0,928833.0
2019-05-20,897611.0,934521.0
2019-05-21,921292.0,937135.0
2019-05-22,907032.0,940011.0
2019-05-23,907320.0,956077.0
2019-05-24,903316.0,963451.0
2019-05-25,857600.0,899933.0
2019-05-26,845144.0,878967.0
2019-05-27,828911.0,863280.0
2019-05-28,885286.0,915146.0
2019-05-29,907083.0,948552.0
2019-05-30,921950.0,958906.0
2019-05-31,935521.0,985589.0
2019-06-01,911101.0,944000.0
2019-06-02,902607.0,927755.0
2019-06-03,953749.0,993925.0
2019-06-04,978161.0,1024079.0
2019-06-05,993719.0,1054417.0
2019-06-06,998219.0,1107182.0
2019-06-07,988650.0,1057387.0
2019-06-08,926225.0,969106.0
2019-06-09,885646.0,920863.0
2019-06-10,940894.0,1012405.0
2019-06-11,1014264.0,1102165.0
2019-06-12,1063541.0,1072000.0
2019-06-13,1094661.0,1088026.0
2019-06-14,1052672.0,1050013.0
2019-06-15,985076.0,979982.0
2019-06-16,973517.0,936573.0
2019-06-17,1017629.0,1025485.0
2019-06-18,1038714.0,1044521.0
2019-06-19,1030702.0,1092748.0
2019-06-20,1032951.0,1096187.0
2019-06-21,951651.0,975423.0
2019-06-22,937532.0,941365.0
2019-06-23,911078.0,916915.0
2019-06-24,969865.0,997854.0
2019-06-25,1022117.0,1047175.0
2019-06-26,1030104.0,1045075.0
2019-06-27,988894.0,998009.0
2019-06-28,1053024.0,1068786.0
2019-06-29,1035647.0,1036321.0
2019-06-30,1021122.0,1000224.0
2019-07-01,1037761.0,1015492.0
2019-07-02,1079522.0,1074483.0
2019-07-03,1063684.0,1057523.0
2019-07-04,1016483.0,983924.0
2019-07-05,994448.0,971913.0
2019-07-06,1007890.0,991115.0
2019-07-07,995041.0,986709.0
2019-07-08,1031018.0,988614.0
2019-07-09,1050401.0,997091.0
2019-07-10,1076985.0,1030433.0
2019-07-11,1124867.0,1084247.0
2019-07-12,1150159.0,1113504.0
2019-07-13,1098674.0,1080356.0
2019-07-14,1074690.0,1068127.0
2019-07-15,1119735.0,1093616.0
2019-07-16,1122424.0,1113182.0
2019-07-17,1136234.0,1155010.0
2019-07-18,1121384.0,1132468.0
2019-07-19,1121052.0,1111068.0
2019-07-20,1073634.0,1018908.0
2019-07-21,1040038.0,973009.0
2019-07-22,1128525.0,1078240.0
2019-07-23,1166160.0,1146170.0
2019-07-24,1139413.0,1131154.0
2019-07-25,1134132.0,1101105.0
2019-07-26,1144447.0,1106117.0
2019-07-27,1112121.0,1101472.0
2019-07-28,1071958.0,1049891.0
2019-07-29,1140600.0,1085550.0
2019-07-30,1159978.0,1133999.0
2019-07-31,1157393.0,1141776.0
2019-08-01,1137057.0,1129989.0
2019-08-02,1153490.0,1143373.0
2019-08-03,1120623.0,1091895.0
2019-08-04,1105072.0,1052586.0
2019-08-05,1168322.0,1088333.0
2019-08-06,1187580.0,1115542.0
2019-08-07,1173189.0,1126640.0
2019-08-08,1116876.0,1086896.0
2019-08-09,1094716.0,1093224.0
2019-08-10,1043529.0,1020187.0
2019-08-11,1004733.0,952364.0
2019-08-12,1028095.0,967456.0
2019-08-13,1081511.0,994072.0
2019-08-14,1111970.0,1022205.0
2019-08-15,1130161.0,1083744.0
2019-08-16,1119455.0,1064058.0
2019-08-17,1053290.0,989155.0
2019-08-18,1012290.0,923949.0
2019-08-19,1089577.0,1038254.0
2019-08-20,1138775.0,1090554.0
2019-08-21,1136930.0,1061325.0
2019-08-22,1091071.0,1008551.0
2019-08-23,1074234.0,986680.0
2019-08-24,1045905.0,964080.0
2019-08-25,1043805.0,974622.0
2019-08-26,1078527.0,990457.0
2019-08-27,1089483.0,987050.0
2019-08-28,1115760.0,1016242.0
2019-08-29,1138297.0,1040539.0
2019-08-30,1111600.0,1056816.0
2019-08-31,1061585.0,1021719.0
2019-09-01,1049580.0,1030121.0
2019-09-02,1068679.0,1058788.0
2019-09-03,1057455.0,1023191.0
2019-09-04,1124465.0,1088702.0
2019-09-05,1123767.0,1053105.0
2019-09-06,1115721.0,1058293.0
2019-09-07,1035412.0,996567.0
2019-09-08,970384.0,957697.0
2019-09-09,966774.0,951813.0
2019-09-10,988281.0,964806.0
